GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
5711,4,30,12,730,168.7188,0.012028693,0.0000647400041434,0,0.000103584,0.000440232,0.00284856,30.5205,67.1091,7.0045,19,0.0024731,5,0.,0.
5713,5,21,6,840,195.7626,0.011778242,0.0006049248,7,0.,0.0002965318,0.005385017,27.5232,43.4537,4.5595,27,0.0020994,7,0.0000711676234758,0.000047445
5717,4,22,12,500,89.919,0.001565635,0.000714416,3,0.0004712106,0.0005168116,0.002842464,34.2581,70.2246,5.4118,17,0.0013072,2,0.,0.
5718,3,24,10,400,75.9876,0.001379861,0.0003540434,6,0.,0.0001815607,0.003994335,44.8929,54.8818,3.2364,23,0.00084426,7,0.,0.00028142
5720,4,28,16,160,46.7214,0.000807219,0.0003253905,4,0.0000062575090108,0.0001439227,0.002546806,61.0542,87.8821,3.0344,25,0.00037545,6,0.,0.00010012
5729,5,18,4,300,83.4336,0.003540278,0.000502254,6,0.,0.0001960016,0.003466778,53.7872,63.2226,3.7067,24,0.00099226,8,0.0000857506860055,0.000196
5732,5,22,2,300,112.4274,0.00577238,0.0003275109,3,0.0003411572,0.0001501092,0.003316048,41.2893,55.786,4.786,17,0.00085972,8,0.0002319869,0.00021834
5735,5,23,30,450,183.7728,0.005863238,0.0004473957,6,0.,0.0005415843,0.005266711,26.197,37.699,5.2042,27,0.0013814,9,0.0000078490471257,0.000031396
5737,3,21,12,100,81.9276,0.002467744,0.0002772746,4,0.,0.0004898518,0.002587896,82.5376,93.1143,5.1,26,0.00047137,7,0.,0.
5738,1,16,14,450,52.644,0.000538144,0.0001076287,3,0.,0.0001076287,0.001958843,34.8889,107.033,4.989,13,0.00045204,4,0.,0.
5747,2,18,8,400,62.1354,0.000581945,0.0001091147,4,0.,0.0001273005,0.00323707,70.1017,72.5843,3.5,24,0.0014367,7,0.0000909289299484,0.00021823
5748,5,18,28,530,88.323,0.002569506,0.0002403135,4,0.0000924282756581,0.0000924282756581,0.003456818,47.3333,63.1444,4.0695,13,0.0011646,3,0.,0.
5750,4,16,2,450,177.8478,0.007291796,0.0007989947,8,0.0003335609,0.0011868561,0.004219933,27.6169,52.3456,6.0754,32,0.0013498,9,0.0003956187,0.00029477
5751,4,21,6,500,124.1958,0.004759591,0.0004859642,1,0.0002572752,0.0003859128,0.002858613,46.4322,74.7,6.53,14,0.0010148,5,0.0000714653250243,0.00011434
5753,6,22,28,1000,197.8584,0.009830322,0.0006225388,6,0.0000289552930276,0.0001882094,0.004719713,26.5969,48.2209,5.865,32,0.0014912,8,0.,0.000014478
5758,5,24,12,800,128.7654,0.001968504,0.0005715011,8,0.0000635001270003,0.0009101685,0.003556007,43.4251,51.7857,6.1607,20,0.0026882,5,0.,0.
5760,5,26,20,730,144.1116,0.001119901,0.0001310522,2,0.0002263629,0.0016083683,0.003967308,20.2169,51.4354,6.3273,21,0.001251,7,0.,0.
5762,6,24,6,550,250.7928,0.022318282,0.0005285909,5,0.0001174646,0.0007987596,0.003946812,31.8209,56.6667,6.244,28,0.001668,10,0.0001644505,0.000070479
5764,5,20,12,1460,126.27,0.006261616,0.000442517,3,0.0003318878,0.0003761395,0.002920612,58.0458,72.3939,6.0606,16,0.0016152,6,0.,0.
5765,2,21,8,30,71.6754,0.000941136,0.0001806221,5,0.0000285192790326,0.000199635,0.002119933,32.2883,83.7848,6.0987,20,0.00080805,7,0.,0.
5766,4,17,20,477,85.2102,0.002285356,0.0004630459,5,0.,0.0006871004,0.003226385,36.5581,75,4.4306,18,0.0010307,6,0.,0.00013443
5768,6,20,30,450,240.5196,0.026079982,0.0006222689,7,0.,0.0000691409923115,0.004826041,47.0805,45.2034,3.7192,35,0.0011477,6,0.,0.
5769,3,28,8,1000,75.6768,0.001511734,0.0002206315,4,0.0001879453,0.0004576061,0.002958096,58.7922,79.4807,4.3646,28,0.001144,11,0.0000980584428319,0.000073544
5771,5,17,28,1270,151.7454,0.005449471,0.0006534934,5,0.000276904,0.0005095033,0.00363298,25.9083,52.6707,6.5518,23,0.0011962,5,0.0001439901,0.0002769
5777,1,20,8,100,73.7214,0.001414836,0.0004563987,2,0.,0.0002434126,0.002418913,75.5696,96.5535,5.4277,12,0.0011258,7,0.0000456398709913,0.00004564
5781,3,21,30,2200,86.1066,0.001398123,0.0001864165,3,0.0000310694090598,0.0008233393,0.003495309,49.7679,61.3511,4.3644,24,0.0007612,4,0.,0.
5784,1,19,4,60,68.4336,0.001835064,0.0002509489,0,0.0000784215314157,0.0003372126,0.002321277,84.0949,91.9054,4.8851,26,0.00065874,11,0.0000235264594247,0.
5787,4,27,4,500,115.5444,0.004926901,0.0004385965,10,0.0000438596491228,0.0002046784,0.00377193,54.3035,62.093,4.438,20,0.0019737,7,0.,0.00001462
5788,6,18,12,500,183.1272,0.01103468,0.0009912105,6,0.0000477691793255,0.0007881915,0.004621668,34.9845,36.8165,5.1266,28,0.0017197,7,0.0002746728,0.0015525
5796,6,20,10,850,99.4914,0.001673894,0.0005739064,7,0.0000159418441525,0.0001913021,0.00371445,26.6034,53.8884,4.6309,12,0.0014666,6,0.,0.000015942
5798,5,20,10,600,62.2026,0.001292901,0.0003134305,5,0.,0.,0.002820875,44.6993,78.3611,3.7292,15,0.00082276,5,0.,0.
5799,6,20,14,1000,283.3254,0.03071562,0.0003772094,8,0.0003772094,0.0001975859,0.002873976,23.7987,57.225,7.875,14,0.00098793,4,0.,0.
5800,5,22,14,900,212.442,0.009006329,0.0005353829,6,0.0000356921905487,0.000118974,0.00516347,20.9238,30.9585,6.0138,25,0.0015705,7,0.,0.
5802,5,27,28,600,83.145,0.001166521,0.0000546806649169,2,0.,0.0001275882,0.00269758,41.7959,65.027,5.3041,16,0.0011847,5,0.,0.
5804,3,19,2,500,67.6968,0.001269496,0.0003513783,2,0.0000680087051143,0.0005440696,0.002312296,43.9409,82.0784,5.152,17,0.00096346,7,0.,0.000068009
5805,5,20,10,730,169.9674,0.00934711,0.0004223092,6,0.0001759622,0.0015836594,0.003772629,33.9215,46.6418,6.0746,41,0.0006405,9,0.0001759622,0.00019004
5807,1,20,2,36,48.174,0.003516799,0.0002048621,7,0.0000085359191478,0.0000085359191478,0.00125478,94.7397,161.1973,4.4966,19,0.00037558,6,0.,0.
5809,5,24,16,800,138.0072,0.003644608,0.000947024,10,0.,0.0008322333,0.004146817,29.9583,53.9239,5.3564,20,0.0013775,7,0.,0.00033002
5811,6,20,24,1800,221.2698,0.013656178,0.0003746084,3,0.,0.0001702765,0.004393135,21.125,46.1705,6.3876,11,0.00088544,3,0.,0.00013622
5812,2,22,4,174,48.1782,0.000454835,0.0001516116,3,0.,0.0001970951,0.002425786,42.0313,92.35,3.8,27,0.00033355,9,0.,0.
5814,5,16,8,280,274.9086,0.025305603,0.0009126611,8,0.0000414845953869,0.000138282,0.004134631,18.4295,42.8495,6.3344,18,0.00085735,8,0.0003595332,0.
5815,5,25,16,950,66.5952,0.001103435,0.0002718608,2,0.000255869,0.0001279345,0.002782575,48.6916,70.2184,4.2787,29,0.0005837,8,0.0001439263,0.00028785
5818,4,24,20,1000,109.5102,0.001192885,0.0004198954,7,0.0000763446196129,0.0006871016,0.002948811,34.3377,66.0712,6.7638,21,0.0021186,8,0.,0.000028629
5819,6,17,24,1500,203.841,0.009173698,0.0002343645,5,0.0001674032,0.0010044194,0.004804473,29.3287,36.8362,6.1707,25,0.002511,8,0.0001339226,0.
5821,5,25,16,600,84.1908,0.003437537,0.0002938066,4,0.0000587613115525,0.0002056646,0.003643201,53.9512,53.3548,3.4516,20,0.0011165,4,0.,0.
5823,6,19,42,450,186.3396,0.011611079,0.000673106,6,0.0005721401,0.0007656581,0.003416013,18.6074,49.33,7.1256,23,0.0010097,10,0.0001093797,0.00078249
5824,5,23,28,450,175.7532,0.008508444,0.0010313265,3,0.0001074298,0.0006123501,0.004501311,19.799,45.8425,5.5632,21,0.00089167,8,0.0001074298,0.00018263
5828,6,19,28,800,203.1486,0.012309809,0.0008421762,6,0.0000982538880467,0.0012351917,0.004786368,13.5294,35.7537,5.5543,18,0.0013475,7,0.,0.00068778
5829,3,19,14,400,98.2944,0.002035529,0.0004794428,10,0.0000672902227306,0.0001429917,0.00375143,29.6719,54.583,4.3318,48,0.00080748,7,0.,0.
5831,3,17,28,200,91.6326,0.003639221,0.000091552734375,2,0.0001983643,0.0000991821289063,0.003250122,41.6,66.9953,4.3216,23,0.0006485,6,0.,0.
5833,1,19,14,100,50.5584,0.002709641,0.0003993155,4,0.0000285225328009,0.0000285225328009,0.002224758,79.1688,91.1795,3.0769,10,0.00059897,2,0.,0.
5836,6,24,8,450,87.354,0.002623615,0.0004515058,5,0.0000732171621028,0.0004515058,0.003197149,39.0958,81.0229,4.5076,24,0.0011593,10,0.0000122028603505,0.000048811
5838,3,24,4,250,56.8356,0.001384895,0.0001480041,6,0.0000211434370771,0.0000105717185386,0.001998055,63.5745,97.4392,4.8148,20,0.00066602,6,0.,0.
5840,4,18,28,750,102.786,0.002603204,0.0001694393,5,0.,0.0006315465,0.003635243,49.1234,56.7966,4.6822,33,0.0013401,7,0.0000462107208872,0.000061614
5847,5,29,8,365,85.7166,0.002514045,0.0004073034,5,0.0000842696629213,0.0003370787,0.004241573,35.2558,55.2185,3.2649,27,0.0010253,8,0.,0.00016854
5854,5,23,16,600,134.3874,0.006020117,0.000436858,4,0.0000213101478924,0.0003622725,0.005498018,36.2408,46.8992,3.6008,29,0.0011188,10,0.0000426202957849,0.00015983
5855,5,22,28,1300,159.927,0.006566029,0.0002250041,4,0.0000409098347243,0.0006954672,0.002700049,18.8702,54.0909,8.7803,18,0.00055228,7,0.,0.
5856,6,21,30,1000,201.7314,0.010571042,0.0004704775,8,0.0001323218,0.0008821454,0.004440132,33.8472,41.6026,6.1623,25,0.0012791,7,0.,0.
5859,6,16,36,2600,88.5684,0.002438607,0.0002994781,5,0.0000427825789339,0.0000427825789339,0.003294259,33.9346,64.3896,4.2273,14,0.00057756,5,0.,0.
5860,6,20,6,400,118.983,0.001465003,0.0001492132,6,0.0002712968,0.0008545849,0.004774824,29.3675,50.0227,4.3864,24,0.0012887,6,0.,0.
5861,4,21,6,400,97.0002,0.001904306,0.0002052545,5,0.0000684181718664,0.0001254333,0.005040139,27.8005,53.6199,3.3145,17,0.00069558,9,0.0000456121145776,0.00015964
5864,5,17,6,400,73.9686,0.001281691,0.0002282464,1,0.0002809186,0.0003335908,0.002633612,49.3691,67.9467,4.8867,18,0.0011939,5,0.,0.
5870,3,26,6,500,85.9506,0.001869765,0.0003739529,6,0.0002160617,0.0003573328,0.00255119,53.5556,88.4691,6.1987,30,0.0012299,8,0.,0.
5871,5,22,16,1000,134.6574,0.006390141,0.0005420209,3,0.0001711645,0.0001996919,0.003722828,34.8308,49.3333,5.2414,24,0.00089861,6,0.0003138016,0.00044217
5873,1,19,16,20,65.9064,0.00096642,0.000209585,4,0.,0.0003027339,0.002154068,40.3478,96.8432,5.427,18,0.00050068,7,0.,0.000093149
5877,5,21,2,25,75.3972,0.001904938,0.0001941927,4,0.0001479564,0.0003329018,0.003957832,57.6674,57.785,3.1192,34,0.0005086,4,0.,0.000027742
5880,4,17,24,500,122.571,0.002839998,0.0003664514,3,0.0001145161,0.0001946773,0.003172095,29.2029,50.9314,6.509,25,0.00062984,5,0.,0.
5882,6,20,10,1000,69.006,0.000611728,0.0000655422529057,3,0.,0.0001310845,0.003036791,37.3913,71.3669,4.1655,13,0.00050249,4,0.,0.
5883,1,33,12,30,46.542,0.001088617,0.0002387319,3,0.0000095492742552,0.0001145913,0.002320474,58.2149,111.0288,3.4691,20,0.00041062,6,0.,0.
5888,5,24,14,600,107.073,0.000264945,0.0000361289079435,0,0.0002167734,0.0004817188,0.003022785,40.176,58.9801,6.3665,26,0.0015295,8,0.0000120429693145,0.000012043
5892,5,24,10,600,128.706,0.006849315,0.0004661837,6,0.,0.0003406727,0.00247436,39.5912,65.5362,7.2464,16,0.0009503,6,0.,0.00010758
5901,5,19,6,400,234.9972,0.015876647,0.0003431552,4,0.,0.,0.003431552,19.8658,40.16,8.2467,16,0.00057193,5,0.,0.
5903,3,23,12,150,140.796,0.001992453,0.0002415094,3,0.0000905660377358,0.0007169811,0.004528302,27.3389,44.8267,5.0783,34,0.0009283,6,0.,0.
5905,5,19,6,80,108.3318,0.005102041,0.0005143186,4,0.0000822909809085,0.0003085912,0.00269503,39.8154,77.0076,5.5267,17,0.0013578,4,0.,0.
5907,4,27,8,300,105.555,0.00155634,0.0002593899,7,0.0001210486,0.0009856817,0.003752507,28.0185,65.9631,5.0991,28,0.00063118,8,0.,0.
5908,4,24,2,800,107.4966,0.002305428,0.0004430627,5,0.0001051335,0.000195248,0.003191553,25.8679,50.9835,5.5741,27,0.0006308,6,0.000307891,0.00026283
5911,4,21,20,450,84.3522,0.00243596,0.0004629426,6,0.0000440897667651,0.0001432917,0.00370354,45.3134,57.0238,3.753,22,0.00089282,7,0.0000992019752216,0.00027556
5915,6,27,10,800,184.6992,0.005027488,0.0006239149,8,0.0001356337,0.0028211806,0.004638672,20.9219,40.4756,6.5926,30,0.0011032,7,0.0001175492,0.00026223
5916,4,26,10,250,140.8314,0.01553658,0.0002652587,6,0.0001136823,0.0001136823,0.00258943,46.8235,82.1463,4.3951,17,0.00089683,6,0.,0.
5925,5,17,24,2400,104.8164,0.001044447,0.0004351863,2,0.0000096708057715,0.0001353913,0.003936018,31.6158,47.1057,4.6364,23,0.00098642,9,0.0000676956404008,0.00024177
5926,4,25,16,2000,57.7134,0.000352894,0.0000756200846945,2,0.0000252066948982,0.0000252066948982,0.002293809,41.5556,86.1978,4.5495,11,0.00027727,2,0.,0.
5927,3,18,10,365,67.3992,0.000859521,0.0002563484,2,0.,0.,0.003513481,47.9655,61.8369,3.382,13,0.00054286,6,0.,0.00013571
5928,5,17,12,610,180.5166,0.006831713,0.0004069045,5,0.0001177882,0.0002569923,0.004572322,35.8592,47.7845,5.7986,25,0.0023665,7,0.,0.000010708
5929,4,31,8,500,50.6712,0.001199616,0.0004912714,4,0.0002170734,0.0002970478,0.002524906,55.7455,92.8145,3.4434,15,0.00065122,6,0.,0.000068549
5931,4,24,2,125,89.5452,0.001281927,0.0002660604,5,0.,0.0003749033,0.002624323,55.0741,77.2535,6.2212,26,0.0014996,6,0.,0.
5933,1,22,2,300,46.6974,0.000257308,0.0002573075,3,0.,0.000205846,0.002238576,49.3023,105.931,3.8851,12,0.00043742,4,0.,0.000051462
5934,6,18,14,730,268.0194,0.007906117,0.0007262404,7,0.0000247581949625,0.0008335259,0.005719143,13.2659,30.3896,7.0317,24,0.0014855,6,0.,0.000016505
5943,5,21,10,730,85.9692,0.006196455,0.0001347055,2,0.0000538822134813,0.000390646,0.003044345,42.6489,88.354,3.3097,18,0.00067353,6,0.0000538822134813,0.000080823
5947,6,23,12,730,104.7942,0.00278088,0.000346214,5,0.000089345543891,0.0010833147,0.003439803,36,56.026,5.0325,33,0.00090462,8,0.,0.0002122
5948,5,28,6,200,105.7638,0.003828263,0.000527289,5,0.0010834706,0.0007295369,0.00393661,30.2353,52.756,4.2165,33,0.00041894,13,0.000158909,0.00049117
5950,2,23,12,500,76.212,0.00206912,0.0004613578,10,0.,0.0000838832345375,0.003089699,51.7818,84.3801,4.0995,21,0.00055922,6,0.,0.00011184
5954,4,21,4,550,99.7878,0.002537594,0.0004346805,4,0.0000352443609023,0.0005521617,0.003430451,38.3505,63.4247,4.8288,25,0.00064615,7,0.0002467105,0.000046992
5955,5,22,12,100,99.5784,0.001723049,0.0003156732,5,0.0001052244,0.0003419793,0.003880149,51.619,56.5831,4.4136,26,0.0018151,8,0.000263061,0.00059189
5956,6,23,30,1400,195.1164,0.00630103,0.0008955368,6,0.0006292962,0.0009116726,0.004090425,27.4308,45.0178,8.0296,29,0.0016539,9,0.0002662407,0.00064543
5962,6,21,10,700,105.3912,0.001842879,0.0004499048,9,0.0000951721751168,0.0000865201591971,0.00343485,30.2525,53.1587,5.529,28,0.00073542,9,0.0002595605,0.00070081
5963,2,17,6,200,90.774,0.001694869,0.0004822797,2,0.,0.0001377942,0.003238164,32.188,59.234,4.8383,17,0.00079921,7,0.,0.00015157
5968,6,20,20,730,188.1816,0.007408268,0.0006618672,8,0.0000116117045982,0.0010450534,0.0045634,22.7347,44.8753,6.3104,22,0.0015676,10,0.0000232234091965,0.000011612
5970,4,21,40,600,112.3794,0.003587935,0.0002432498,2,0.0000304062271953,0.000395281,0.002432498,44.9114,98.75,7.15,12,0.0010642,4,0.,0.
5971,5,24,6,1100,75.3654,0.002191181,0.0004450835,4,0.000034237195289,0.0001369488,0.002430841,62.9143,69.4648,5.0845,15,0.00068474,3,0.,0.
5973,6,26,4,1000,143.7378,0.002718636,0.0002575549,5,0.000133547,0.0004864927,0.005046169,30.9773,43.9395,4.7618,37,0.0013164,9,0.0001049298,0.00031479
5978,5,18,6,750,126.9762,0.004552724,0.0004161091,5,0.0000244770079306,0.0000652720211481,0.004340589,40.8814,47.015,4.5282,24,0.00078326,5,0.,0.
5979,2,16,24,300,80.6448,0.000207168,0.000293488,0,0.,0.00025896,0.003297424,46.5895,56.6283,4.5707,18,0.00089773,6,0.,0.00022443
5982,1,24,8,700,42.0726,0.001223915,0.0006675898,1,0.0000123627732173,0.0001359905,0.002818712,63.207,95.8246,2.4254,16,0.00037088,5,0.,0.
5983,6,20,30,500,186.1218,0.007236251,0.0011977243,6,0.0000249525900789,0.000548957,0.005264997,22.9905,39.9621,5.237,20,0.00054896,3,0.,0.
5987,6,21,8,300,178.8738,0.010862435,0.0006325358,10,0.0001093272,0.0001483726,0.006879803,31.0818,32.4586,3.3473,36,0.00065596,10,0.0000390454176298,0.000023427
5988,4,26,4,500,78.9858,0.001484605,0.0002523828,6,0.0000074230232489,0.00031919,0.003741204,39.7853,66.7302,3.6687,29,0.0006458,10,0.,0.
5995,5,23,14,1200,120.6852,0.00335017,0.0005154108,4,0.,0.0002061643,0.002937842,35.9646,57.5088,6.6667,13,0.00067003,4,0.,0.00020616
5997,6,16,6,400,201.9108,0.008554385,0.0005904797,7,0.0000605620155039,0.000181686,0.005571705,12.6649,31.8913,5.3913,18,0.0013021,5,0.,0.
5998,5,19,4,400,100.3878,0.001173866,0.000385699,3,0.0000838475986048,0.0015427958,0.003672525,45.4495,52.0365,4.6712,20,0.00092232,5,0.,0.
6000,6,19,12,500,170.1384,0.011102575,0.0009145449,6,0.0004664179,0.0002926544,0.005103161,29.1059,45.2401,4.0986,24,0.00074993,9,0.0000091454492245,0.00039325
6002,3,16,12,1256,192.3036,0.00834528,0.0006143764,10,0.,0.0001279951,0.00363506,27.7447,39.0704,7.6197,16,0.00079357,3,0.,0.
6004,5,21,10,200,160.0782,0.003073951,0.0003732654,6,0.000080508226477,0.0002561625,0.00444259,27.3465,40.7974,6.0675,29,0.0014199,6,0.0000365946483986,0.000087827
6011,4,25,8,300,113.9784,0.00082689,0.0002362543,3,0.0001181271,0.0003865979,0.003554553,37.4788,59.4683,5.7885,19,0.0024592,7,0.,0.
6012,4,26,6,500,66.222,0.001220636,0.0004030401,5,0.0000115154306771,0.0005066789,0.002533395,45.4612,74.2364,4.4682,17,0.00094427,9,0.0000575771533855,0.000069093
6019,4,18,8,700,192.8466,0.01040569,0.0007288374,7,0.0000526870389884,0.0010537408,0.004899895,26.4632,39.8853,5.2832,39,0.00062346,7,0.,0.
6020,5,22,10,9000,106.0056,0.003568862,0.0006347305,8,0.0009461078,0.0005748503,0.003616767,28.6645,55.9603,4.6159,25,0.001018,8,0.,0.00015569
6022,4,24,20,1880,138.2688,0.002788577,0.0005322596,5,0.0003239841,0.0004281218,0.003262983,36.5836,57.2482,7.344,21,0.0016083,7,0.,0.
6034,6,22,24,700,164.3844,0.005406482,0.000490106,4,0.0000918948722661,0.000566685,0.006187588,19.5732,38.4059,4.0198,22,0.0021748,8,0.,0.
6039,6,21,28,1200,176.8704,0.005371552,0.0005395008,8,0.,0.0007623381,0.004667855,24.4332,37.9497,6.2663,24,0.0014426,9,0.0001759242,0.00030494
6040,4,25,10,400,214.2684,0.010149919,0.000445705,4,0.0001215559,0.0011750405,0.002329822,26.4912,62.087,12.9652,12,0.00066856,5,0.,0.
6043,4,23,4,400,76.5978,0.001726968,0.0002735791,4,0.0000512960809794,0.0003761713,0.002855482,55.2289,85.3653,4.503,10,0.00070105,5,0.,0.
6046,6,21,14,360,160.0704,0.010237925,0.0003078329,6,0.0001191611,0.0000695106450588,0.003912456,29.5369,51.1371,5.2234,18,0.00096322,7,0.,0.
6047,5,20,2,250,117.7332,0.004347193,0.0006071498,1,0.0000971439673596,0.0000850009714397,0.003266466,28.1045,54.9145,5.5093,18,0.00102,7,0.,0.00013357
6048,4,29,8,320,85.7076,0.001911215,0.0003691187,9,0.0000164052759367,0.0000328105518735,0.003953672,57.2141,59.0954,3.7842,36,0.0011566,10,0.0001640528,0.00022967
6052,5,24,20,1500,84.0438,0.001381931,0.0002735072,1,0.0000287902343525,0.0000719755858813,0.003440433,17.8151,59.0795,4.3515,22,0.00069097,6,0.,0.00024472
6055,6,16,36,1000,200.8446,0.011853484,0.0007930148,8,0.0000918227653678,0.0006093693,0.005150422,31.4221,40.1686,4.9222,32,0.001369,8,0.0002420782,0.00025043
6056,4,22,10,700,106.215,0.001419468,0.0002541406,5,0.0000433898641277,0.001134335,0.003719131,33.9032,58.6467,5.02,47,0.0013327,9,0.0000805811762372,0.00049588
6059,4,17,6,500,97.7304,0.000132172,0.0001010729,3,0.0000932980873892,0.0002332452,0.003350956,24.8093,56.826,5.348,31,0.00082413,8,0.,0.
6066,5,16,10,600,117.7638,0.005293743,0.0006368413,5,0.0001592103,0.0001791116,0.003641936,28.2418,51.9126,4.7049,15,0.0014727,5,0.,0.00017911
6067,2,33,4,100,98.2176,0.001559042,0.0001005834,4,0.000020116676725,0.0004727419,0.002735868,33.3432,77.0294,6.2978,24,0.00089519,6,0.,0.
6068,6,20,28,800,158.8896,0.005861116,0.0003342842,9,0.0010028526,0.0002674273,0.003621412,36.0741,49.9938,6.5262,26,0.0010586,10,0.0001002853,0.00030086
6070,3,19,8,200,118.9374,0.004121152,0.000347567,2,0.0000248262164846,0.0008937438,0.003140516,32.4762,57.3123,5.9684,22,0.0020357,6,0.,0.
6071,5,19,10,500,151.203,0.00645906,0.0005198971,7,0.0000176236297628,0.0005992034,0.004432343,33.4661,48.2386,4.9324,28,0.00098692,9,0.,0.
6072,6,26,20,840,139.4826,0.003815205,0.0005688124,7,0.0001248613,0.0012486127,0.003759711,24.563,54.1993,5.9594,25,0.0041204,7,0.0001803552,0.000069367
6074,3,18,80,200,146.52,0.006214995,0.0003930431,4,0.0000491303920605,0.0001473912,0.002898693,35.4872,64.8136,7.3983,11,0.00044217,3,0.,0.
6079,6,21,14,2500,133.2012,0.006032699,0.0003207781,4,0.0000310430463576,0.0008692053,0.003611341,36.4253,52.6877,5.5129,39,0.0010555,9,0.0002897351,0.0004553
6082,3,19,14,500,76.632,0.00318659,0.0004641531,3,0.000098186232505,0.0000714081690945,0.00323122,28.2438,72.8398,3.5331,18,0.00057127,5,0.,0.
6083,5,20,16,500,158.0088,0.007648184,0.000548828,7,0.,0.0002301537,0.004001133,31.2889,52.6372,5.5929,20,0.0016642,6,0.,0.
6084,3,17,14,80,91.6848,0.000908894,0.0003246051,7,0.,0.0000865613503571,0.003494915,31.5528,66.2663,4.7616,17,0.00070331,7,0.,0.00017312
6085,6,26,6,288,119.5176,0.002863772,0.0004531284,10,0.0003443776,0.0001721888,0.006053795,31.8261,43.1317,3.1557,31,0.00089719,7,0.,0.
6094,4,17,14,730,137.7072,0.00158436,0.0002291841,4,0.0000498226314321,0.0003587229,0.004713221,30.8814,45.7421,5.1839,31,0.0012954,11,0.0001693969,0.00059787
6098,4,17,12,750,96.0354,0.001318042,0.0002567614,4,0.0000513522766176,0.0004279356,0.004142417,33.0788,49.6198,4.1074,18,0.0010442,6,0.,0.00018829
6099,4,19,10,730,172.5708,0.003996604,0.000102477,4,0.0000292791473912,0.0001317562,0.004362593,31.5556,46.0671,6.2785,26,0.0028254,5,0.,0.
6100,4,25,4,200,104.7372,0.00301082,0.000509644,6,0.0000313627097381,0.0001489729,0.00301082,43.3107,59.2604,5.7969,43,0.00045476,9,0.0002744237,0.00028226
6102,4,25,24,800,66.417,0.001395667,0.0005178891,4,0.000008777781679,0.0003160001,0.003607668,60.2829,64.983,3.1436,31,0.000474,7,0.,0.000070222
6107,6,16,42,1100,131.9886,0.009377048,0.0006746078,5,0.0000963725376817,0.0002216568,0.003353764,30.9625,57.8506,4.8793,33,0.0008288,9,0.0001831078,0.00051077
6109,5,21,10,2400,133.719,0.002275273,0.0004317185,4,0.0000350042005041,0.0006884159,0.003628769,26.8,49.5048,6.7556,26,0.0014818,7,0.0001866891,0.00059507
6111,6,21,24,1800,123.6084,0.003359203,0.0005888258,8,0.0001447932,0.0004150739,0.003861153,27.2381,50.49,5.3825,26,0.00093633,9,0.0001930576,0.00030889
6113,4,28,24,500,126.2514,0.005846457,0.0006577265,7,0.0000091350897066,0.,0.00360836,26.7208,59.8481,4.9316,33,0.0013703,8,0.,0.
6114,3,24,14,200,144.6222,0.001645449,0.000335585,5,0.,0.0013639906,0.005131203,35.4588,41.7975,4.8439,22,0.0012016,8,0.,0.
6115,2,24,20,1000,80.5332,0.000533191,0.0000999733404425,3,0.0003998934,0.0000999733404425,0.001599573,37.2766,92.3333,9.1458,10,0.00029992,4,0.,0.
6116,5,24,4,500,77.3016,0.001976648,0.0003217799,7,0.00016089,0.0001838742,0.002919003,51.873,84.6299,4.3701,12,0.00066654,4,0.,0.
6119,3,24,16,1260,85.9872,0,0.,0,0.0000210004620102,0.0004410097,0.003685581,39.8286,66.9744,4.188,21,0.001722,8,0.,0.0000105
6120,5,20,10,1000,130.764,0.006115807,0.0008924353,8,0.0002231088,0.0000656202425324,0.004265316,18.3951,51.1385,4.5815,33,0.00094493,9,0.0000524961940259,0.00006562
6123,4,23,30,450,94.9794,0.001405481,0.0002745081,5,0.,0.,0.00372233,43.4556,54.7611,4.4897,18,0.0008345,7,0.,0.000043921
6125,4,28,24,500,115.4178,0.008511042,0.0005378726,8,0.,0.0000158197810542,0.002942479,23.4378,64.2796,4.4355,16,0.00053787,8,0.0000158197810542,0.00001582
6126,6,21,28,1000,232.4004,0.023514606,0.0004471087,7,0.0000496787441213,0.0004305491,0.004255812,20.6562,47.0039,4.7977,12,0.0010598,5,0.,0.
6130,3,28,2,70,101.7978,0.001417592,0.0003046066,5,0.000257744,0.0005857819,0.0028469,25.7355,69.07,6.251,18,0.0011481,7,0.0000117156380336,0.
6133,3,26,10,500,82.3464,0.000441696,0.0000817955764952,0,0.,0.0006707237,0.002486586,28.3444,87.3947,6.2303,21,0.0016686,6,0.,0.000016359
6136,5,25,2,400,98.1156,0.001117041,0.0002094452,7,0.000775723,0.0002559886,0.004219933,25.1197,51.1471,4.2059,26,0.0011326,8,0.,0.
6138,6,16,14,600,139.824,0.007269468,0.0003734316,5,0.0000497908783111,0.0009211312,0.003609839,43.8611,61.9862,5.1241,9,0.00079665,4,0.,0.
6143,2,16,10,300,94.0176,0.003115265,0.0004956103,2,0.,0.0000177003681677,0.003575474,48.2189,60.8911,4.0545,26,0.0013452,7,0.0000885018408383,0.
6149,5,18,30,400,145.5672,0.00634853,0.0004899872,8,0.0000852151683,0.0002343417,0.003792075,32.904,54.2247,5.6236,26,0.0013847,6,0.,0.
